seq
17001050
13276568
14905265
13538642
13161353
13190519
7136788
5791864
17706038
9496839
18297722
11711015
17454560
15796589
13562693
16587548
20687681
20600147
14019083
17454743
10764075
9245688
17788487
14949881
14803400
12825845
13486118
21429272
17790299
19072685
20231660
21572813
20146127
20201432
20255984
18749744
19103192
20356451
9245814
15756104
12233471
18338426
4593708
19535768
19753562
16290596
14958794
12888908
19047569
19666160
20030681
6461742
15583520
5579669
11103027
6078371
15585551
14268569
13168232
17823668
24704597
13138046
17970794
20352689
19826135
16899899
10034049
17472554
7911898
20693885
18363194
15436727
11692448
20693099
12668204
20693714
18452279
25862687
9282576
21691031
15562223
20079467
15712613
15711329
17863826
15811778
12232781
19170431
13171389
19953977
17188772
9701343
12660116
10120467
20268644
19387847
10869891
8441055
15591008
18726401
9891273
18983489
16267142
11888062
11961236
13096985
12881180
17795960
11384796
10029384
20231516
19870427
9991794
10033878
17287469
15455606
17876195
13369613
11830468
7395157
13167411
7175431
9933225
9282297
9265605
12446282
6405693
9996615
18172913
5786466
13847309
10374708
10991451
7658254
19692614
16322021
17189210
16622270
15239015
13266914
8442537
18725132
7891657
6476453
6429795
10132215
6480499
16778090
13274723
5713326
6922819
8018554
6556997
8046541
18510746
16106144
7175707
11901772
14267903
14423996
11830057
8462625
16660514
6460544
19353605
5706990
4800800
4063627
13266551
12497381
6627592
6515515
13686647
4595348
6769699
6476459
13503713
6256530
11127408
13459769
11293893
8539784
6340985
4832561
7176094
11401428
4755995
13230500
14409281
6538923
9691128
9626655
6163272
14845808
14428232
7859884
15995546
13096724
11370450
6031427
18725543
6086743
13096376
14475914
14360855
12188159
6306466
9990909
13266317
6031509
5941038
14597159
12088118
8134555
7609567
5937154
13137467
18598562
20612771
1925749
8333043
10034457
15847289
19159703
20355632
13938776
17143169
12545069
13077407
13427999
21648908
13311974
19190531
3932027
6096748
10182528
15880778
9831483
11165538
9966378
10927932
11113794
17326496
16706222
12997217
14920085
17343182
15600020
17458838
17500835
27546236
13552388
27884633
1510996
20355962
20350049
18479918
14602595
5781820
17142170
14074886
20753111
20138639
18429662
18518834
20753024
15946976
27612167
12213089
17398064
14810525
14968946
18962249
13666640
17136395
20539400
18867446
14069789
18237560
14074970
18750143
8781896
14958056
19319885
5891381
20656796
1649125
20308067
20450438
15056447
19572038
12372485
20731256
13228772
20736590
18270521
20125037
13228940
19725077
10304748
16860140
7923952
11283078
8050171
5834323
17947481
19094534
5840929
17594117
19509311
15880709
7981645
13069295
14330936
7238569
6453805
13799327
19729874
17202509
10528728
8417127
11283222
14281616
6938563
8514981
19094288
18166175
6435622
20313611
5483001
7430038
11282853
27760205
17719115
2621045
20462237
17991557
6482959
16800110
25928525
1759667
16245542
5548440
16436057
18919073
12414977
9727089
18007466
5592148
12353690
6449207
6930304
18332876
11516504
9330975
6249359
13041338
1659778
15808613
11093694
11006499
5115382
4645937
18332612
12961841
12937802
5615315
12576053
4672752
27523259
17578157
11355945
4311656
20694446
20222969
5986690
21441779
15725492
2299216
5834143
18681773
18269483
16779401
5939590
5834210
9471639
8349075
19560674
12937811
9331509
3641708
12384710
11211603
6242066
20036474
19959662
15115958
21629387
20232233
18335528
11284578
12636635
24132497
12645236
8627978
16378655
11799478
2813743
12919214
10040592
5483020
14261117
14081222
19826411
17782142
12720389
18182000
14694626
3190087
18920540
18358799
5592212
18684149
15775862
7923859
5896585
19843397
16523393
12952127
14904665
18563495
18270161
16662131
13302971
13725794
16039004
15725393
6316447
20247617
4739397
17887241
2680556
18068192
3975348
13355141
7063738
6246418
13187813
9652941
6019112
4576786
13342658
11284419
3229500
11844220
11838058
3730877
19100393
16039991
13187417
18074213
16410950
9469365
6912064
2638370
2492532
6123717
13105946
15807905
2638398
1667356
13409324
11868379
9550347
11012085
10839261
5615337
27697328
19960094
13875032
1991160
2621608
13389554
3062458
12714437
27884375
20781266
19160081
12714596
14535221
9651540
4318839
6998212
5702297
18652760
14127800
4318522
8535602
18966308
5126873
2482945
12573560
18953177
14410004
12866717
19176074
2144406
6250004
2289404
12049634
9250686
3206498
3490144
16463822
5077349
21193868
12867116
11303028
17564345
10623204
20781272
18866987
19175660
12354065
4318873
10325097
15626990
27557039
3368832
19319078
18777755
17021516
10607868
3996860
15034367
19890605
28121732
28027874
18505103
3274309
20685251
13392050
19508660
15041384
9723414
9597816
8042194
3546574
18917492
10063302
5548362
11197458
7768474
15202664
13076513
3996787
3612004
3611982
19764002
18505100
9237351
8036224
2757393
13391717
4817264
18966485
15907544
13083404
4739353
3307743
27868562
3955016
3934340
15457187
4280209
19567109
6515449
2574201
18592490
17001785
14400263
13359707
3969559
3567793
17415026
10902189
3969449
3599023
3369148
23756963
23734529
8789678
8787320
6754534
6082377
1769014
7162783
6095784
11730002
8785688
13539221
11148030
11142699
5760752
3335203
11834719
21585776
19807334
13475366
7807294
3969281
18866192
17662646
13710416
8467275
18466598
15200732
12636347
6479958
3567580
3332044
20719904
16944557
8042731
7258846
13487675
4942383
3912489
3446165
15238838
12963695
3705935
1297346
11775154
6476843
5937854
4739485
3948200
2757399
6396054
27886418
18437579
6396059
19046738
11533328
6374311
5077395
14128196
8859734
16661249
9502047
5077281
3280520
12493268
8793296
6537194
4730784
3328332
2921460
14476085
13884725
11533157
10579737
8788112
6396039
6099607
20458691
16659980
15453209
11169720
6396050
3962501
12330392
8787626
4197744
6367760
3316970
16291796
14874521
4860492
1418540
18684167
10889313
5510116
3969257
3558656
3446119
18518342
6985819
6580212
18269051
14251574
11546165
6132152
5391593
3567447
13549109
13291421
11866912
8467623
7703662
6583726
6250096
6020150
4196136
2923105
10865928
10215441
1447820
13549283
9769857
6045080
5300800
2757810
20178575
20165993
18490082
15562415
13724951
10347495
9869412
5020544
19826786
11561417
8210986
6758713
3969575
3053272
20530139
18917510
17621474
13082876
11303700
3996882
19629137
16844438
13696568
14535104
3567435
27809177
20762234
19889927
14935700
8733068
8682662
5177601
3823213
3589677
14670572
14637380
12194252
5233958
3960889
3323391
18745868
17115830
9333351
6401776
4529785
3495907
3480315
3288463
19706012
13939745
11242548
5870319
4413004
3567130
25820813
20691176
18599525
16390931
15698534
7899670
7796374
7402897
5310832
3669333
3600031
18719603
16516082
6355655
6170624
3313540
16777616
14929133
14161211
8161948
4706729
3599980
2783976
20172245
18777113
18574187
18327140
13400279
7569664
5937319
3060306
2184290
19320731
18452291
17745359
7963303
7518484
6099611
5678054
4702536
3669316
20478464
18866741
18488108
15447866
15093515
14909942
14331008
12962795
10315167
6507846
6279182
5835085
19025843
16292087
14095790
10994223
10628718
6946078
3960918
3812914
3489750
2617307
28029593
20502341
18966071
18830261
16390214
15450896
13696379
12895856
9726189
9300669
8165788
7267099
6374321
5561398
4381967
20339174
18662801
15400988
13710053
11450424
11013780
10182834
9458925
8495775
6053395
4739213
3517411
3102806
2589397
20423717
17579717
16909484
16355897
13761134
12729059
7514833
5531962
27679994
20704187
20686058
20137274
19046840
15654125
15561494
14597465
13983290
11366745
10347279
6859582
5890234
5574981
20502263
19714292
19091507
18867149
18830189
18627104
15553478
13725707
8826266
6053462
5334439
27557195
21517613
19054034
18640988
18237338
16390571
15820535
14927258
14309384
12013793
9931185
8802566
7515610
6257683
4664976
18871115
18870434
18719582
18518297
17874212
17595560
17595125
16503323
13554050
13077605
10234947
9570948
9471294
5889167
2813958
19720877
18627032
18341480
18150500
17339474
14946620
14942549
14832149
14831756
14280215
13177466
11949776
11807617
11616227
11304291
11025426
9725664
9655434
9282441
8317731
7634419
6879997
6814348
6363966
6210573
5109205
4806546
20478749
17639288
15896000
15066170
14056916
10281852
9770076
9201045
6528472
6380007
6147163
6088524
6056212
4516538
3434228
20462582
19961117
18270785
17842817
15794540
15438020
14253095
13547252
13401020
13102217
10888983
7513840
6121398
6085380
6069570
5569744
2748991
1769011
20659943
20019275
18830126
15624662
15064685
14944928
13804004
13674512
13504196
13359701
11605001
9580971
9396207
8886968
6449370
6383572
6303923
6088553
6071236
6026383
5835989
5814388
5543322
5096247
4280160
3103063
2799279
1534213
14207789
4606883
4198561
2854027
13554101
11850676
7982626
5908572
5464133
4872599
4342899
3246338
20206064
19306607
18788720
18753092
18704723
16291898
15405176
14239667
11581853
11036931
9724140
8733152
6528920
6402210
6246336
6194891
5566951
4966585
3989853
3498595
15150230
21690149
21585623
20529971
20505476
20339300
19960931
19713905
19578560
18941267
18917441
18777863
18748196
18747635
18652859
18359102
18223922
17492723
17135300
16284119
15863327
15734789
15526235
15484901
15151727
15151340
14944991
14943365
14943323
14861795
14748983
14745245
14742761
14637764
14627129
14514011
14018477
13983413
13871468
13846274
13761053
13376363
12636875
11907502
11689595
11501330
11366475
11308929
11303892
11221029
11110323
11093127
11087823
11075550
11036520
10198779
10087197
10063155
9723906
9571035
9469554
9314709
8997296
8943884
8888018
8886260
8787884
8776322
8560196
8104852
7899376
7163893
7015084
6917302
6884989
6881089
6740185
6554487
6449263
6419325
6412376
6303951
6246286
6170648
5996784
5962849
5896780
5795579
5752010
5688287
5678163
5623093
5299059
5163636
5130846
5086842
5057726
5011670
4911078
4826773
4826462
4778586
4718203
4702557
4661305
4544671
4516580
4197736
3969479
3960949
3948219
3941730
3934291
3912415
3905929
3741062
3658253
3654992
3611786
3571233
3571225
3570996
3567761
3567698
3567394
3551900
3551731
3501763
3501734
3501709
3501645
3450969
3448090
3446273
3438986
3436960
3375618
3368893
3307383
3269758
2960904
2939540
2897541
2691953
2672857
2638353
2617357
2512421
2165284
1958194
1649117
1649110
1634506
1574436
1187403
